registro,sujeto,run,tarea,label,mu_C3,mu_C4,mu_Cz,beta_C3,beta_C4,beta_Cz,coh_mu_C3C4,coh_beta_C3C4,coh_mu_C3Cz,coh_beta_C3Cz,coh_mu_C4Cz,coh_beta_C4Cz,ent_C3,ent_C4,ent_Cz,hjorth_act_C3,hjorth_mob_C3,hjorth_comp_C3,hjorth_act_C4,hjorth_mob_C4,hjorth_comp_C4,hjorth_act_Cz,hjorth_mob_Cz,hjorth_comp_Cz
S092_R04_MI_R_e000,S092,4,MI_R,2,9.535401733595303e-12,6.475391225344751e-12,9.893237913291932e-12,4.724499968913087e-12,2.265844065251103e-12,2.3553850511462386e-12,0.3399473044139772,0.33588342151611134,0.4386091814386745,0.410343390762535,0.3889126123023148,0.506329874967904,0.7195374096354687,0.7674460019464189,0.7766002515812449,5.073762935400131e-10,0.5559144868396783,2.1742276919863204,1.9326389434444535e-10,0.5710470596470597,1.9423994852979078,2.553876058021191e-10,0.5296445303768987,2.0796453810178255
S092_R04_MI_R_e001,S092,4,MI_R,2,1.2881147630296621e-11,4.403239169368171e-12,9.332450305415313e-12,4.153560583670819e-12,2.6171115777509414e-12,3.5764913649805137e-12,0.38673429797421316,0.3908977044575647,0.39362457557440556,0.4781570735679099,0.5425767329497763,0.6300867699305075,0.6887428872251959,0.7473939032484359,0.7582582784677093,5.584495164103122e-10,0.5015502799137574,2.2427725772769715,2.2503847001961244e-10,0.5258029815008269,2.0788818562944833,2.7263530539117565e-10,0.5534354484126682,1.9029119979216884
S092_R04_MI_R_e002,S092,4,MI_R,2,1.4843545606428543e-11,4.554603968108276e-12,8.499434726926856e-12,5.169983422797119e-12,3.079742626332756e-12,1.955413890790294e-12,0.5236650801075808,0.38024824131173346,0.5426251618867042,0.3991441612911761,0.5591562484108804,0.5747405202413561,0.7025088026372565,0.6694938315970133,0.6951868872437735,7.427474597968231e-10,0.5109163551289309,2.47030030370437,3.1650531233498805e-10,0.4872731995031363,2.440485055826283,3.5347908282963763e-10,0.5235986178872856,2.4639751774752616
S092_R04_MI_R_e003,S092,4,MI_R,2,9.584514322703078e-12,6.306925207467753e-12,1.2077669131367777e-11,4.588238989147135e-12,2.007155401948758e-12,2.3725315802120908e-12,0.31897066260382173,0.34383910410450885,0.3680662180068366,0.5532393761524284,0.5270754391769755,0.5018659608025393,0.6463353338378881,0.7771301624684291,0.777461590153237,5.993052721470553e-10,0.5439064258922576,2.2119340205649696,1.791518313144368e-10,0.5897963849015914,1.9113154911649313,2.291102963409681e-10,0.6009940903431658,1.810081124211074
S092_R04_MI_R_e004,S092,4,MI_R,2,1.01673357322897e-11,1.100749269007749e-11,1.3073651287124498e-11,3.907010341382611e-12,2.272646844078125e-12,2.531142748760286e-12,0.19456644729580147,0.39175399995389193,0.4276234459594292,0.44388835948687283,0.5257082095553757,0.47395133365752035,0.7373089305438738,0.7496923014186795,0.7167853153166543,5.177794779337149e-10,0.5345671583379907,2.2183975718131133,2.3771047301748935e-10,0.558360653094073,2.0227393348322864,3.612148624457421e-10,0.48127797823941537,2.1661578621561266
S092_R04_MI_R_e005,S092,4,MI_R,2,1.6126676943571953e-11,6.188449619319706e-12,1.3814666005432871e-11,4.061969271288149e-12,2.446020948162699e-12,2.1442498778283193e-12,0.3331352015729967,0.3755352104958845,0.5147064402771236,0.5063192133204468,0.5169363867902956,0.5318852440453735,0.721951390982985,0.7705306743812158,0.7235817946855557,4.83778835558669e-10,0.5733596171959245,2.08366438282218,1.566199734964288e-10,0.6141186472749668,1.842533990465555,2.9896054333828526e-10,0.507315060629217,2.1954789062333018
S092_R04_MI_R_e006,S092,4,MI_R,2,1.8996063346903866e-11,3.636187687849841e-11,1.4637307903727732e-11,5.935629913248098e-12,4.0575570739788135e-12,3.4489817474517004e-12,0.4137517840174372,0.37849166036482623,0.382731998456261,0.554920673103316,0.4405923305227017,0.5173663496270717,0.7723499747284597,0.6898167990301051,0.6932220072720441,4.742177966741127e-10,0.6032951496548143,1.8672615788178886,4.922723546528636e-10,0.6104589794724564,1.5916648093136134,3.9284718951329503e-10,0.5228939802805916,1.9807023667707937
S092_R04_MI_R_e007,S092,4,MI_R,2,1.0173002393215707e-11,9.62079568685376e-12,1.1042969077973697e-11,7.063169723001897e-12,3.653392805073963e-12,4.003248111157044e-12,0.39380031455769254,0.4180003798530239,0.461792344311422,0.5107600897175826,0.5743906173362009,0.5219181267631385,0.7673520700666848,0.8058813086939823,0.7761674779546386,5.291295861318883e-10,0.5838103422535028,2.000958346831346,2.2051458875461912e-10,0.6459136973268712,1.6859724381604735,3.0967269773641546e-10,0.5988465875909098,1.8458411631078417
S092_R04_MI_R_e008,S092,4,MI_R,2,1.302289045278417e-11,6.252989905211831e-12,8.868483408824084e-12,5.213443920214775e-12,2.242201444843846e-12,2.3890357734475606e-12,0.32129346679434334,0.27296916378710645,0.49987163368361964,0.4616624809993813,0.34291979308650344,0.49858920855012484,0.7261826122753641,0.7895658255781869,0.6981128382445778,7.237047526591923e-10,0.47876118329140943,2.4240213442951464,2.0744292987177716e-10,0.6129858728018438,1.831623657633705,4.401876912179869e-10,0.4576895469190397,2.2462476632653012
S092_R04_MI_R_e009,S092,4,MI_R,2,4.399290260706379e-11,5.637847828702275e-11,4.740778545740254e-11,4.472930322099819e-12,4.856905040888995e-12,3.061847925376002e-12,0.3585401467103055,0.3960749719119291,0.4628582681635825,0.4640038681416909,0.5891922356645538,0.5737363133375547,0.7056628176273134,0.6931492730748856,0.6951401383498064,8.506743986115788e-10,0.47951936884070195,2.25179794197766,6.333640649245442e-10,0.5839543708302924,1.6232724781005143,6.384912871441448e-10,0.4678232843038714,2.096116831507791
S092_R08_REST_e000,S092,8,REST,0,1.2031586678050296e-11,6.053103467304314e-12,5.8638901185995434e-12,3.2412994201657445e-12,2.9138921002840657e-12,2.4280145586684522e-12,0.4054019342439274,0.38340923196182736,0.6363840223575328,0.5006086473648356,0.41234437905031884,0.5595720481047437,0.6374108950857277,0.7888821721422575,0.7368490398080388,5.348134241336834e-10,0.5143129550915922,2.293691307039496,1.542537477622297e-10,0.6793517696908637,1.6725759028911578,1.94065259930957e-10,0.5868680980351675,1.9420578749959165
S092_R08_REST_e001,S092,8,REST,0,1.0326726100565616e-11,6.860955277792662e-12,7.538215736517045e-12,4.863992358685803e-12,2.3386040311428852e-12,2.415169753377905e-12,0.46386483526981176,0.3559416700431304,0.35918181109605285,0.47706106511407,0.5366021998312683,0.5854729879452382,0.7888446719985783,0.805937514165825,0.7729494268999928,3.854661720694177e-10,0.630142640047967,1.9245899345373725,1.1752658464320872e-10,0.715321633348882,1.5957769589877522,1.93809386744512e-10,0.6116188009055655,1.800219244855502
S092_R08_REST_e002,S092,8,REST,0,1.3941501828663997e-11,5.13549426936797e-12,9.438980727010205e-12,4.47899736217583e-12,2.3092797888789928e-12,2.8388932467393276e-12,0.40789981619545107,0.3506299070078987,0.42129173900331734,0.48740009301009063,0.4916169369108662,0.6306602522499852,0.7542056045197938,0.7551319374005592,0.7586299200591524,4.4627639547513544e-10,0.5492756781516368,2.120578430126964,1.7671458700323598e-10,0.5961613017870098,1.8524977984641546,2.572820868864169e-10,0.5602201399575844,1.8782269137127399
S092_R08_REST_e003,S092,8,REST,0,1.382955617881233e-11,8.789969154631526e-12,1.1563533211365462e-11,5.034451330265652e-12,2.6212519851180845e-12,3.102983004603748e-12,0.33164180560414225,0.41439830811489314,0.4493064165911995,0.5072334319661455,0.35648816347351536,0.6243227194051039,0.7771967075417308,0.7974322561875041,0.761810119108557,6.293246403891974e-10,0.4944236988017529,2.3626629958182104,1.7626847989437005e-10,0.6315544469461697,1.7209393918072948,3.2189573536521986e-10,0.5099228614661068,2.0518618421949983
S092_R08_REST_e004,S092,8,REST,0,1.5488064917165546e-11,4.88827750597203e-12,6.867755997595236e-12,3.811180557675751e-12,1.973352126197682e-12,2.2913546472643616e-12,0.3736392437145705,0.32961055217597657,0.4104301926631809,0.39904255649473436,0.3816995510195932,0.46788311180317976,0.7124757980881412,0.7280343433787163,0.7598014989832341,7.67980672632192e-10,0.4422596701425657,2.5646879465292463,2.0242773128584537e-10,0.5403497229942402,2.136307295394333,2.8462375011955867e-10,0.5242263259097911,2.1128979399285126
S092_R08_REST_e005,S092,8,REST,0,1.78893905164636e-11,1.0953076584098087e-11,1.636909785766289e-11,5.455379872168989e-12,1.866799366006391e-12,2.3384530891135303e-12,0.44081945895892877,0.4527836693542003,0.6542867612849963,0.44990706825861326,0.47736224466764926,0.48407611034783804,0.7904517590667601,0.7870088879487073,0.7684226866786759,5.64118935545101e-10,0.5966721175415981,1.934634228316869,2.4168403884569556e-10,0.6048951222885258,1.7705293743655528,5.212139657928364e-10,0.5063690730130396,1.9209793442346235
S092_R08_REST_e006,S092,8,REST,0,8.400797959430345e-12,9.603512307628994e-11,1.7910575207597035e-11,3.4834990712731112e-12,4.876360730310837e-12,2.5508510477493663e-12,0.42882962805793756,0.3850067020452606,0.4555414297137155,0.4777467473615029,0.48883007442097653,0.43409521645715443,0.7677341452221109,0.555370034099112,0.7441637990038942,4.315665272129635e-10,0.5983753657824514,2.054892579013895,6.78253883690149e-10,0.6227269592219034,1.4670720291658954,3.1420393595386716e-10,0.5707828330612813,1.7876565808004035
S092_R08_REST_e007,S092,8,REST,0,1.1055383408529191e-11,6.178935652321556e-12,1.184128032388121e-11,6.166924710252461e-12,2.3693200352378184e-12,2.9705823197094624e-12,0.45384335603463116,0.38540301124291454,0.5004133095998896,0.4654630650332013,0.4945004753879317,0.5342020227108503,0.7541025599823914,0.77540991596002,0.7499830194189906,5.26422959418477e-10,0.5712297445025479,2.076576622372239,1.9158318388663567e-10,0.6215289145140905,1.7841732183135495,2.5415095417079477e-10,0.5996900169711336,1.8140269667722613
S092_R08_REST_e008,S092,8,REST,0,3.431801894715969e-11,2.9517650202166405e-11,4.666838212093725e-11,6.025402752869013e-12,3.478869757891123e-12,5.0663136396426685e-12,0.3770655941252869,0.3894183245767817,0.5616913759999081,0.43759801158374134,0.7627154845996277,0.6492456069588571,0.5924664427410918,0.7229492521346575,0.6973579132276855,9.482492954642876e-10,0.4454425777495361,2.6175183486215317,3.310700728410772e-10,0.5437389352244049,1.8503331769718698,5.420344927843697e-10,0.5005769056769149,1.8996996618988462
S092_R08_REST_e009,S092,8,REST,0,1.9906529429388928e-11,8.881800928386537e-11,6.180992866500374e-11,5.608714040397536e-12,5.027551719092725e-12,3.480944368862704e-12,0.43079206800514935,0.4033732056123603,0.5093813744439993,0.5135805322977746,0.7678295586094719,0.48323161276543314,0.714963126643876,0.6328775271004293,0.7037283453188183,6.911098577881723e-10,0.5158279104774096,2.264931700739946,6.684010685244646e-10,0.5887305572137792,1.525682022820469,6.205877385957346e-10,0.5057328241571535,1.7574535385490275
S092_R08_REST_e010,S092,8,REST,0,2.111811217788714e-11,1.070882347555983e-10,3.230041456999467e-11,4.880218664000799e-12,4.625998591496583e-12,2.560302274887885e-12,0.353083675197595,0.2975822940209727,0.45459507148157646,0.4392252698446543,0.49217268982813084,0.3888550946132534,0.7661976568573391,0.5959795337851359,0.7375706929184966,5.716661166676831e-10,0.5682857313639372,1.952663076328458,9.030194903783813e-10,0.5647809903965099,1.53565693887297,5.169923303898868e-10,0.5166802295984921,1.8550401841002149
S092_R08_REST_e011,S092,8,REST,0,3.202993163873919e-11,3.389313945858421e-11,6.999240447142252e-11,5.6418141453564315e-12,4.030983292661303e-12,4.040866422862661e-12,0.3429312956454548,0.3953690207157711,0.4666990564893496,0.4744025639248723,0.5659875305953374,0.4451340008868137,0.6965003425639867,0.750677242655622,0.6913067055390753,8.354187635400038e-10,0.5026726880441358,2.1826838559639103,5.13311769653191e-10,0.5360271272572658,1.7915082430535767,8.659018862252802e-10,0.49242268320051996,1.7118678559093776
S092_R08_REST_e012,S092,8,REST,0,1.625748897936369e-11,2.179593560190168e-11,2.83760564097712e-11,5.101822766486665e-12,3.2148339288809608e-12,2.9226769076974023e-12,0.30299491849086424,0.3467694017045696,0.49457513852735463,0.4400207430634785,0.6932284080856473,0.5647062694315176,0.7866546411765771,0.7717066346766196,0.7275594554065595,4.3080538813544093e-10,0.6548018407476905,1.8017284066124672,3.35640964154348e-10,0.6151925869326035,1.724742136209689,3.8913376490699853e-10,0.5679058525420807,1.8628387798714463
S092_R08_REST_e013,S092,8,REST,0,4.551332999249486e-11,1.1020818667725909e-10,8.703965260055946e-11,6.381328801997827e-12,4.999938883768886e-12,5.046953682197719e-12,0.2776654978055218,0.2927430271906184,0.5215714752208593,0.5010894045990146,0.3875492676067131,0.5471893668956624,0.7406731905521816,0.6581044756668227,0.6839555912582541,8.807703540389196e-10,0.503375697309049,2.151354319873004,9.71276667522656e-10,0.497094633031518,1.653172071064665,1.1325874011209576e-09,0.455285370517306,1.7956346792424973
S092_R08_REST_e014,S092,8,REST,0,2.695789257786068e-11,1.2216767252387247e-11,2.0206221784185613e-11,4.592493922835396e-12,2.7182848225128343e-12,3.76372543599923e-12,0.34485148385716147,0.4080534570562406,0.43468226971997836,0.46483588810729953,0.5435038919789087,0.6071918860582916,0.7370857244887387,0.7477102408957004,0.7294312788744232,5.650171446434806e-10,0.55358014294798,2.0314002454975464,2.589256114352287e-10,0.5961248404314952,1.853535513455088,4.823739516429259e-10,0.5310972798209898,1.9766070703288559
S092_R08_REST_e015,S092,8,REST,0,1.1941019328891417e-11,4.8168153599280185e-11,1.880189719543293e-11,5.284977927959023e-12,4.1918782659080555e-12,3.1600213696839797e-12,0.48397012664555206,0.3669246651210642,0.33751283594799897,0.4918533626948029,0.6966551087002605,0.4206520215993001,0.7740551605924696,0.6489792133677438,0.7146094006195572,5.027948391456841e-10,0.5858259733603758,1.9907501048607288,5.695469974758232e-10,0.6173098610534823,1.595096685027605,4.88597933209618e-10,0.49361191317233943,2.055860467559597
S092_R08_REST_e016,S092,8,REST,0,3.073814018451506e-11,3.558449183479636e-11,3.3931438695392726e-11,5.879006712110446e-12,3.9749468029410935e-12,4.304214495722141e-12,0.31782196459819756,0.35290724186027517,0.5168682766163953,0.578262149882741,0.4404377208991929,0.46365725384182993,0.7631011554576302,0.7461209997853864,0.7069395119864543,6.828842513381962e-10,0.5432879614231516,2.0510096021586635,4.659443885106224e-10,0.5804053211767172,1.7079096151903634,6.609543389446783e-10,0.5118894083943172,1.8814918990425398
S092_R08_REST_e017,S092,8,REST,0,2.1815953608648505e-11,9.245419247317239e-12,1.8991181498425097e-11,5.299364879829123e-12,3.754251964039387e-12,5.323177889192632e-12,0.2596609395474261,0.41451469831292037,0.3670261427213328,0.4932176137151994,0.5066989148360597,0.44771029843339866,0.7809495930203859,0.774305569137914,0.7790978528637327,5.222798650497479e-10,0.6087475536800117,1.9185921801988564,3.2312269093771645e-10,0.5791026734955421,1.889317140714867,4.346856271797496e-10,0.6036717258210663,1.7885063876293448
S092_R08_REST_e018,S092,8,REST,0,1.7677951091655335e-11,7.584277276221999e-12,1.3658510635610104e-11,4.523799638709545e-12,2.129929209740274e-12,3.167377144849869e-12,0.24474549377981603,0.3916722203209351,0.3990031074791892,0.4845534391865148,0.5160869077233335,0.5733150987177222,0.7772383581781964,0.7983724496263639,0.7252299388760965,4.484690185660993e-10,0.6040318733760015,1.9413843356724272,1.7312245634932733e-10,0.6400890529929271,1.730517556761416,3.596078292955943e-10,0.5252842926577661,2.0022463464085023
S092_R08_MI_L_e000,S092,8,MI_L,1,9.382405301229622e-12,5.802519670402521e-12,4.469205838006908e-12,4.617853924078164e-12,2.2594978739587353e-12,2.216655756079501e-12,0.27914934412665793,0.39341959777601815,0.27670102848312716,0.43645281014899845,0.4606143301211141,0.5739712473078532,0.7117704529612249,0.8020167152393584,0.7455631455253041,4.744785519022891e-10,0.5428858878721721,2.184373570335331,1.421632749596171e-10,0.6519866289922023,1.7289003928193034,1.8972539811195563e-10,0.5515010232508807,2.023853249762492
S092_R08_MI_L_e001,S092,8,MI_L,1,9.08151448928246e-12,5.695224023534963e-12,1.0524210076364327e-11,4.463784147744123e-12,2.3850076750865494e-12,2.2633701040027657e-12,0.224911048655971,0.3645490603892356,0.355668306264551,0.4189755796215509,0.5869889772667874,0.5542297929187119,0.7551396244317461,0.7933815901933606,0.7488813801131593,4.720191027214724e-10,0.5413094467501715,2.146752457175764,1.7453194346856678e-10,0.6017161770960298,1.8485722426201452,2.545277435687705e-10,0.5594278424143183,1.8898866036217061
S092_R08_MI_L_e002,S092,8,MI_L,1,3.028752060321693e-11,2.317466970694138e-11,5.223612752056144e-11,6.342073007586407e-12,2.7772888527447956e-12,3.5661997873483252e-12,0.4973734620368702,0.3200811978879961,0.6643385112007727,0.36901449252347823,0.519869406414167,0.48636007768254635,0.758176221716168,0.7500502662087232,0.6719648092851881,5.961083105375859e-10,0.5940819796984927,1.8888105944384712,3.063882348462638e-10,0.5720029371635547,1.7602178323861037,6.621815817781297e-10,0.4937220678696831,1.8588173945369706
S092_R08_MI_L_e003,S092,8,MI_L,1,1.279627824351624e-11,4.099105552824973e-12,7.188738673304205e-12,5.560378451917756e-12,2.0883482309880698e-12,2.6350508252133963e-12,0.22692430721863718,0.39352446865980567,0.4326853208170782,0.44108451220714523,0.3841864365383755,0.5016498101182769,0.7858567744072058,0.7981655351485295,0.7422127966876216,4.082610284478542e-10,0.6454790800540406,1.8460305228433946,1.6919331561737209e-10,0.629663812698443,1.7871629577647519,2.8138210396338417e-10,0.5485510015141961,1.9366181109870153
S092_R08_MI_L_e004,S092,8,MI_L,1,2.8403550261356113e-11,3.0045904783666734e-11,4.47115435243466e-11,5.965485588636923e-12,3.046204872497753e-12,4.572383353593721e-12,0.47463283520777344,0.3671206525018066,0.5969535176258204,0.5052959437091046,0.6901167314375806,0.638544389215218,0.6233825572954658,0.7057322885597905,0.696639250566042,1.0142736104758805e-09,0.4283088100374207,2.6240556295781503,3.1711636698308603e-10,0.5751096336260133,1.7589784872524237,5.183620457350551e-10,0.5224186169005935,1.7780308504076652
S092_R08_MI_L_e005,S092,8,MI_L,1,2.8940296454672043e-11,3.7042643349710136e-11,8.787020815557823e-11,5.550423711848779e-12,3.557175881537619e-12,3.4685135856874802e-12,0.26236182845768197,0.27555370619998115,0.45307266124152096,0.4911997267009245,0.46026602443754894,0.4453541617423527,0.7239058210628583,0.7198045758100161,0.6511059783106132,7.993654106635444e-10,0.5003455177177215,2.2358336497135083,4.856534160852312e-10,0.5257633098156324,1.8814011396533648,8.203181351913937e-10,0.4871698653503069,1.792675876530914
S092_R08_MI_L_e006,S092,8,MI_L,1,6.29963325141543e-11,7.437737653770594e-11,9.780881542135772e-11,7.758184209210651e-12,4.02135464093819e-12,4.764122835073678e-12,0.40570237395163883,0.3610758583583368,0.5471010017885791,0.4775930893088117,0.5444442084609494,0.5261918914043573,0.7197188637374283,0.6927215932416724,0.6587806039534405,9.38437425592386e-10,0.5169132111187009,2.0403047814267246,8.68990261147129e-10,0.5085784605285731,1.6424645817988268,1.0294621857875409e-09,0.46965134041468737,1.8376754127420685
S092_R08_MI_L_e007,S092,8,MI_L,1,2.3689211359828996e-11,1.8267108162829557e-11,2.0928195307572516e-11,6.017689336650287e-12,3.300972757453051e-12,4.680447286296527e-12,0.27179432935484704,0.38471166628597003,0.3882534489344262,0.4606139004261483,0.3530926622469017,0.6003160292008486,0.7685252290258721,0.7731726879539499,0.726750290249752,5.730700437152152e-10,0.5387810449002712,2.115665564684635,2.6279468484411385e-10,0.6143871394638859,1.7473840288757068,5.267182378068626e-10,0.5236917300092374,1.9731065775907524
S092_R08_MI_L_e008,S092,8,MI_L,1,3.913944270004131e-11,2.3296192114144916e-11,4.688352520838836e-11,5.938304139772783e-12,2.7928693591040605e-12,3.5236858543588795e-12,0.42864493711799817,0.4298548303451115,0.4657179248712161,0.572782118738779,0.29739767771190256,0.46432726632750804,0.7492630379226711,0.7447597033779831,0.6981964882769823,7.912611631068977e-10,0.5199943195620218,2.121634384747756,3.336329421277436e-10,0.5349458174231928,1.938970368422479,7.07163888282527e-10,0.4892563213150473,1.925640028759827
S092_R08_MI_R_e000,S092,8,MI_R,2,9.513509502000174e-12,6.539785272042772e-12,6.200761110586417e-12,4.929296008528114e-12,2.2377370501048112e-12,2.58879591454452e-12,0.507995551390323,0.32798399787509247,0.4424803066673846,0.5387886518790305,0.5371535672429191,0.5984592063688883,0.7932597839266456,0.8198541582847514,0.7622421750488754,4.057700134008331e-10,0.5836091041102991,2.019302516238894,1.3317381083007808e-10,0.704256789879241,1.5915766275800303,1.7703306695856541e-10,0.6130563387721109,1.8006742347076117
S092_R08_MI_R_e001,S092,8,MI_R,2,1.552558901525859e-11,1.1006615575352566e-11,1.8594258835637555e-11,5.005431242933789e-12,2.891820042586025e-12,3.5902438759138836e-12,0.35140462477560813,0.3634755763055824,0.5977206751504079,0.41783116633025724,0.6253594780353137,0.6512264339776522,0.6377733888211109,0.8015330894273359,0.7668939249925627,7.927447158464975e-10,0.4602604012031301,2.467097838725562,2.065978856735799e-10,0.623976482619276,1.6809818210197627,3.778986381326397e-10,0.5099064131152298,1.944152359623182
S092_R08_MI_R_e002,S092,8,MI_R,2,2.0358267722813638e-11,8.357509419011784e-12,6.26815769565766e-12,3.9979610646714e-12,2.037367931381911e-12,2.2367357943532427e-12,0.40742283801860607,0.3512128201855054,0.5233479209542465,0.44135922452795284,0.4853836333354572,0.49616081702519355,0.6636278059694692,0.7622474291396274,0.7298212499342361,6.617001641389161e-10,0.4816578311932771,2.367912180341625,2.0540870301692613e-10,0.5647046216952243,1.9501707925859233,2.692408086359729e-10,0.548928664947878,2.0258748381817524
S092_R08_MI_R_e003,S092,8,MI_R,2,1.4299408393239107e-11,7.667051327045717e-11,1.2169599097964156e-11,3.7806876709884616e-12,5.220550509298387e-12,3.28859852653191e-12,0.4533981120678718,0.31004881794481803,0.4627368207245611,0.46606203461923296,0.4775211862684726,0.4648002800389528,0.7326812995367702,0.5593226479536975,0.7670061060970477,4.948742781677863e-10,0.5686783140686892,2.0918755592250924,7.000285537878876e-10,0.6350697921865126,1.442871305787953,3.0883292454225206e-10,0.570436326648362,1.7959649969628158
S092_R08_MI_R_e004,S092,8,MI_R,2,2.5872814884049664e-11,7.614131494859015e-11,4.541661192874275e-11,4.510622263312179e-12,4.456776785317569e-12,2.48856680364045e-12,0.36396798136220226,0.3246853581051281,0.4660342058012265,0.45002245047449096,0.7331261704070632,0.4132123987919755,0.7480499796895679,0.6227325639504752,0.6762434268192545,6.674189969388487e-10,0.5222314992847801,2.15616302248995,6.100806002980095e-10,0.6059130175302342,1.5188026569649193,4.5270805020071815e-10,0.5333931150027525,1.8243460640093916
S092_R08_MI_R_e005,S092,8,MI_R,2,3.933508971752393e-11,1.3414964300471788e-10,4.8356975584102294e-11,5.449513378955654e-12,6.998107565325131e-12,3.813702504053191e-12,0.5206264666867311,0.3995224553013382,0.48057075429758633,0.5061522361928239,0.5821941019273151,0.43414485561061916,0.7404818963513949,0.615395702850375,0.7158617528386901,7.398536223213604e-10,0.5359077935863685,2.048129375053228,1.1290541963903387e-09,0.5639512471860825,1.4918315766824712,6.060009696152982e-10,0.5008577313503433,1.8789515262968373
S092_R08_MI_R_e006,S092,8,MI_R,2,1.3857576233774522e-11,3.479614849843908e-11,2.1901634414989563e-11,4.9941881272567655e-12,3.1613089988188077e-12,3.1318827946553455e-12,0.2922787331464509,0.33713459486803743,0.4009727782715071,0.3894562084828525,0.5870187398076362,0.5371906082446407,0.7802057198527057,0.7505517347676138,0.6978382106054647,4.0982640403125883e-10,0.6219729089768092,1.94374335179006,3.51695840326421e-10,0.6112215145308115,1.6819837587652342,3.833871268303849e-10,0.5284845067853393,1.9109947815740926
S092_R08_MI_R_e007,S092,8,MI_R,2,1.9044135392213964e-11,7.611081752083046e-11,2.1198065754198706e-11,5.3903678653502775e-12,5.5331617612506835e-12,3.088809981985022e-12,0.6123035522450557,0.4112934888561592,0.4563912921090785,0.48473513750447544,0.6470265956852445,0.4462102422975698,0.6611569791935246,0.6489917621742629,0.699321213721863,7.004743841011683e-10,0.5198222832901955,2.2585354730369347,7.448262132015724e-10,0.5766430176679858,1.6519327773782873,5.530901186048401e-10,0.4756400593337344,2.157251218447007
S092_R08_MI_R_e008,S092,8,MI_R,2,1.3535198560407334e-11,6.881060458080723e-12,9.100446492103146e-12,6.040936670571146e-12,3.6128847838525994e-12,4.375393596319526e-12,0.3526295773585169,0.39851528872417497,0.4465266789062092,0.4675258762974387,0.5011777612603796,0.45589294279043174,0.7796639206881812,0.8281044516553139,0.81623301943483,4.574201936993966e-10,0.6454215614660549,1.8710960259610745,1.9793076890961292e-10,0.6758802417227726,1.653119062806602,2.4797507696722346e-10,0.6762919741385144,1.704506586961079
S092_R08_MI_R_e009,S092,8,MI_R,2,1.5020948715960862e-11,7.737112106225265e-12,1.459054674765573e-11,4.706525375248875e-12,2.7107392985846627e-12,4.024084783800201e-12,0.4215740119820077,0.4420868560165983,0.35784578304893855,0.4579368593466097,0.5607643900924318,0.6255950674390084,0.7673488006962408,0.7939436039018756,0.7291609579970681,4.3912900325000814e-10,0.5848281249418197,2.0226545864087466,1.75938264756128e-10,0.6218203275905685,1.7590213181132541,3.6605593132951855e-10,0.5002650478954785,2.0747748808819866
S092_R12_REST_e000,S092,12,REST,0,1.046783150609625e-11,5.2041003176385746e-12,6.353974617053106e-12,4.847821035786111e-12,2.134542250996195e-12,2.3261022401936442e-12,0.4989686468651662,0.44010742163527805,0.6049141953868159,0.5864436921111205,0.5306349652662128,0.5182212879566382,0.7708427438969518,0.7721811249859966,0.8241396855364237,5.202232256647399e-10,0.5370490419877471,2.1891268372332973,1.5495102678978794e-10,0.6171501311889103,1.875110785222672,1.421955059651192e-10,0.7153752501651192,1.6721622870893418
S092_R12_REST_e001,S092,12,REST,0,8.108615088714667e-12,7.468491838915893e-12,9.674575164118236e-12,4.598417099182868e-12,2.6135890513628065e-12,2.8544267949119456e-12,0.3765164018559076,0.3881017398734793,0.37026534669600797,0.47652901568705347,0.35843048857712445,0.6229086297825792,0.6806295465128014,0.7992578346794926,0.7777581896712907,4.460316686361191e-10,0.5935197774506277,2.0870909567578426,1.7905868337793833e-10,0.604449244022518,1.7906243476879804,2.4674487136063177e-10,0.5669724755401022,1.8802482339866913
S092_R12_REST_e002,S092,12,REST,0,2.0847977277542718e-11,1.030311674850858e-11,1.2144662970727828e-11,4.4445342497868e-12,2.2779267268323253e-12,2.3603921372407744e-12,0.45341045576180933,0.4055884506556639,0.362872350872601,0.44134957483925424,0.5122222550092655,0.5030736834059314,0.715963399876668,0.7317650535963383,0.7398654835103587,5.447215034535246e-10,0.567067951292635,1.9934939632872626,2.5068353005565666e-10,0.5384460342954284,2.0582701063593976,3.0123502369173683e-10,0.5327371845974814,1.9791994231999956
S092_R12_REST_e003,S092,12,REST,0,2.6821186888484522e-11,2.1860256887568163e-11,3.048040687340974e-11,5.2268374817140224e-12,2.7325126803379023e-12,2.8283828984021994e-12,0.42134337157437296,0.45003052932731524,0.6049361727343252,0.5649826971242333,0.4949298945588184,0.5901874474182026,0.6999879051149566,0.7463214984892788,0.7089667679454772,6.727887411582273e-10,0.5159179838460796,2.1967535639774,3.821218955821032e-10,0.5172390003801142,1.98346156686049,4.951016328743816e-10,0.4926825813547647,2.0645930650201763
S092_R12_REST_e004,S092,12,REST,0,8.993754500904826e-11,8.350658697943558e-11,1.000352516636265e-10,7.552159462464302e-12,3.90570369067653e-12,4.282317704189188e-12,0.5320038051511818,0.28072106670626046,0.38578782877636114,0.4174547745108239,0.5657651986577875,0.5001472330427515,0.6795051003094326,0.6738994024274955,0.6362796237186612,1.198393066737371e-09,0.4902543058580358,1.9284095175265492,9.115481630713991e-10,0.4768133224263274,1.7391721891744698,1.2049195395558872e-09,0.45447888624213173,1.7777625268287227
