sujeto,run_tipo,condicion,epoca,potencia_mu_C3,potencia_mu_C4,potencia_mu_Cz,potencia_beta_C3,potencia_beta_C4,potencia_beta_Cz
S076,MM,REST,11,0.6916308389029856,0.3330063222459995,0.4546533235326255,0.4728993149626636,0.7224689603605267,0.2999749827337391
S076,MM,MM_R,5,0.19483520528894901,0.1880243302295708,0.15807161903390146,0.523937321355579,0.7776923668517731,0.3196712876288413
S076,MM,REST,12,0.8533391691038406,0.4197305526571084,0.18542693511009506,0.9798533491137633,1.3026728927858433,0.5687796498007374
S076,MM,MM_R,6,0.22735341861181135,0.3794324520831338,0.20565857930006334,0.4250342544146815,0.698124235343298,0.3597948200821704
S076,MM,REST,13,0.8846028263823998,0.6415353899492416,0.7046218331088955,0.7772538832996431,0.7621680226589903,0.46653056447086716
S076,MM,MM_L,6,0.1753589467728054,0.2364648071623767,0.10141194015947665,0.36136195219311545,0.7184598132761291,0.28728560220842725
S076,MM,REST,14,0.6859026981673797,0.43308677834387377,0.27476131871832793,0.9387961495374739,0.8473475683527145,0.4239350638594323
S076,MM,MM_L,7,0.7435140045090632,0.2779192865713683,0.39584183918869503,0.6077565818315016,0.7313470143292102,0.3325145252034953
S076,MM,REST,0,0.2118894888585577,0.1958857805366095,0.13143712736901605,0.6298469807982949,0.5188825590664082,0.23970959017028118
S076,MM,MM_L,0,0.1949773022562521,0.1519965901013396,0.1320016656351201,0.46189245294089265,0.3175250346974479,0.18069075845672566
S076,MM,REST,1,0.5179950483355681,0.29245834651038677,0.26558117258251235,0.6014624958567262,0.5401947899360565,0.2198843107888344
S076,MM,MM_R,0,0.17379014924869643,0.17426263014049956,0.11855564934988641,0.4050482859431133,0.39505440030168365,0.21462918407641
S076,MM,REST,2,0.5180130334670796,0.2533322135487055,0.19916919395850669,0.737150969439993,0.35987984287688823,0.3217754695470104
S076,MM,MM_R,1,0.2547396719672002,0.31653886173896106,0.17150190073717803,0.4976459144337889,0.390023523331953,0.23348041588320487
S076,MM,REST,3,0.5223456755486169,0.364698418287499,0.383302905651769,0.9404373139399371,0.46440012228722444,0.2772767521244126
S076,MM,MM_L,1,0.37052937934347846,0.3043579514239014,0.2423172509757886,0.6794209916969305,0.34956960864496717,0.36013182246868153
S076,MM,REST,4,0.6469014106614607,0.5209825080557924,0.3986485701193204,0.7533002968561526,0.45131210387922194,0.25205476721938463
S076,MM,MM_L,2,0.2299487154534573,0.18784593078901066,0.12121605642441526,0.6040918103842273,0.31760871275599933,0.23256223090171163
S076,MM,REST,5,0.8869767684181509,0.8424511386513434,0.31360502420589476,0.6365822288137254,0.32452043577506906,0.30954745181265114
S076,MM,MM_R,2,0.25358059061205235,0.14993837192115986,0.08323648849248416,0.34396309394041574,0.44920221763421614,0.1926422522358191
S076,MM,REST,6,0.6096934790731408,0.4739730827659293,0.34915990995825463,0.5269223260303844,0.44953585351021175,0.3033190701570674
S076,MM,MM_L,3,0.41343570633771076,0.2844064243553805,0.1735847983714779,0.3291431510748101,0.21875371325552037,0.1992534741555729
S076,MM,REST,7,0.31212087898335245,0.27012127613097076,0.25624648473145856,0.7725770782147106,0.5255436156201394,0.2891075534898206
S076,MM,MM_R,3,0.26396023820609,0.42083570625206757,0.17396891149705546,0.57618137222328,0.7951837332370332,0.30850160460903886
S076,MM,REST,8,0.9361287252978304,0.5677642912817006,0.3060193673922863,1.071113934806863,0.7934955086326188,0.415399769439519
S076,MM,MM_L,4,0.4076871384040053,0.31868547418654514,0.32182572341196247,0.4886777137631594,0.40769740177967834,0.2072819347515202
S076,MM,REST,9,0.2736862618760647,0.4533277997016317,0.16617953683918313,0.5253973784817043,0.6863953254427037,0.2610825426090742
S076,MM,MM_R,4,0.37170476267483205,0.16220701340777843,0.1387623438140389,0.4131005745871102,0.40123085235702244,0.20743705209573676
S076,MM,REST,10,0.35944511817781427,0.3329975495111895,0.2643767840972215,0.41809617998212917,0.25425727678121135,0.19631833682953231
S076,MM,MM_R,5,0.4434158182719639,0.21130730836620146,0.1832136928073956,0.35918077547101873,0.3695250678160607,0.1850007316665578
S076,MM,REST,11,0.45388395855512825,0.3854071473126228,0.2915996634469214,0.4594282258913874,0.3229569755758847,0.22635282315181723
S076,MM,MM_L,5,0.30758311863961274,0.1368549561674383,0.14590383250262326,0.7022849566556063,0.3674350998577122,0.3226892425221482
S076,MM,REST,12,0.4458853021548348,0.3160274584782712,0.20923496243127995,1.5710670359575025,0.815657327357797,0.5325416941222644
S076,MM,MM_L,6,0.3075063333417773,0.3169744016567514,0.16900323363329886,1.2103245421105804,0.7321529873938467,0.486661635694632
S076,MM,REST,13,1.270912462660746,0.6460185176394659,0.2612552839791662,0.7871186616758692,0.7037442860473213,0.3595277363628107
S076,MM,MM_R,6,0.4728299684072442,0.23673785338054987,0.19196937282547782,0.5803588877580685,0.43787683638997615,0.27420383681964283
S076,MM,REST,14,0.6084217253579698,0.4420085773322867,0.2244987663110019,0.629521024276954,0.43682879910626377,0.3127963672025693
S076,MM,MM_R,7,0.20119692983443957,0.18929892943979773,0.10298112724475417,0.3876670870602524,0.5957803281457784,0.2294069220165828
S076,MM,REST,0,0.3242394999520145,0.2631711212798966,0.19425155082603446,0.36017508135003024,0.2936286836332917,0.20730440130263955
S076,MM,MM_R,0,0.20174652730595527,0.13753246651347237,0.07428129000493908,0.5667633935781269,0.7319511879471727,0.30488254684839244
S076,MM,REST,1,0.5615210670217347,0.3245944346768104,0.3764514448490959,0.7861014291238069,0.42657632147836166,0.28042337197317646
S076,MM,MM_L,0,0.24542739722330437,0.16774297242985847,0.12368133125622449,0.6442819453529979,0.47044616564197084,0.22358877048705184
S076,MM,REST,2,0.2885271060083566,0.3626307703198799,0.3074429592781006,0.487075012602706,0.3913938889185623,0.23891784224349724
S076,MM,MM_R,1,0.25962155718102964,0.1510601202413406,0.13947511033513188,0.32804057531636516,0.5517095884379312,0.17708535693542873
S076,MM,REST,3,0.7877984318418964,0.40785972702001516,0.40552494677850354,0.3589387463888209,0.29353126272506325,0.18350751196140241
S076,MM,MM_L,1,0.4246038318548938,0.15561066828700904,0.21735853911366265,0.6949695275603718,0.3779307899006438,0.2842194555321353
S076,MM,REST,4,0.49202254660469014,0.6630103283590831,0.5540313433113481,0.7824984828218854,0.6922445707345439,0.452629455245446
S076,MM,MM_R,2,0.3401846466353653,0.20948000110050508,0.23664182730387112,0.4063374309102956,0.3995764072607796,0.21946069292262135
S076,MM,REST,5,0.5318857080658759,0.44400717508745696,0.47127054240433985,0.3615041193487846,0.21060180998574968,0.18227928144838715
S076,MM,MM_L,2,0.16533617658035604,0.27656016392086746,0.11332664690514802,0.6730777432192216,0.5393921102365998,0.2682929682497901
S076,MM,REST,6,0.607941511178605,0.71246129092108,0.661081690024318,0.5273043059811706,0.42249183271793406,0.22162439818442353
S076,MM,MM_R,3,0.3683155503646208,0.12419071763860522,0.12299505454592442,0.5895790041341982,0.8861553975183529,0.3015117045816538
S076,MM,REST,7,0.6179574199820488,0.6843388383479357,0.38905145594823914,0.4492781017734144,0.4126568205864555,0.3140006910793153
S076,MM,MM_L,3,0.1816238369553805,0.1280753693293918,0.14334355363445772,0.1827734102334911,0.17986469757224782,0.11126754027670493
S076,MM,REST,8,0.5229429944002241,0.46422440663239556,0.20103206599581036,1.0659664989175945,1.235704304077856,0.40726887294480235
S076,MM,MM_R,4,0.43784800186044515,0.21331661185176484,0.18728023594442414,0.6853201734906106,0.8172202095283303,0.28299043646080574
S076,MM,REST,9,0.6221029829980287,0.4372362523698152,0.3702220928840321,0.7119324180983863,0.6384056717121833,0.3268540296526508
S076,MM,MM_L,4,0.19167305313570854,0.25335519827494707,0.21247305883838258,0.530691695780587,0.4119464108477045,0.1747937209659585
S076,MM,REST,10,0.5162754800624635,0.530450098758225,0.32566186706543876,0.5570244116359111,0.5669566336406281,0.29662737831829056
S076,MM,MM_R,5,0.22555337995703825,0.44474078807788764,0.28328875798444636,0.2805060018763298,0.4074427753130565,0.17034553515237025
S076,MM,REST,11,0.6578429046471701,0.45864991938166344,0.40838496112419187,0.9340766911522305,0.9376727868270532,0.5569626082348818
S076,MM,MM_L,5,0.44651526647238765,0.25362619561620525,0.30604355946101797,0.30569549322585626,0.3253845210047909,0.14529379484663127
S076,MM,REST,12,0.3033830160485237,0.38508288360410914,0.20287139043318533,0.28676010859611994,0.22891157877076435,0.15577226331312982
S076,MM,MM_R,6,0.27321822558843484,0.3523724631076917,0.2599628717807493,0.5308435998915904,0.6193327215253046,0.3677333560394765
S076,MM,REST,13,0.5290829430020327,0.27501545932141336,0.30885940763972386,0.8590402985314213,0.5085704915764958,0.2834084594080507
S076,MM,MM_L,6,0.4576565732355442,0.48532135930122955,0.5030648889940718,0.35573121080724407,0.2858438088084116,0.2054044231597921
S076,MM,REST,14,0.4902337130265604,0.3750803074820338,0.3089100608854883,1.105156056129292,0.8402705778844722,0.5435489779108093
S076,MM,MM_L,7,0.19954991923405035,0.3881460739568215,0.11543831367794377,0.6782898635824426,0.860629541574478,0.25720343353257646
S076,MI,REST,0,0.23915268843141466,0.18311688021331396,0.15922484795291816,0.8198570320416879,0.7886858712337004,0.40378388945884375
S076,MI,MI_R,0,0.313265868991024,0.28721955353682316,0.12669917304394884,0.725259957346697,0.5590672878871856,0.3244606467011722
S076,MI,REST,1,0.3214351638841996,0.35950059543238894,0.3300277118640035,0.6621200425019029,0.6582956601803961,0.4279744837971652
S076,MI,MI_L,0,0.39786972459368897,0.23394467190123003,0.18178513628466994,0.775329054192228,0.5323503337959318,0.3416520619784427
S076,MI,REST,2,0.2198905523398091,0.13136197225828675,0.16160608532724893,0.6979363852830059,0.4518006089483622,0.3269100553686685
S076,MI,MI_L,1,0.31047913638051206,0.22808080859473406,0.1591302698092186,0.6383381856774947,0.6369845187411449,0.39581462472997364
S076,MI,REST,3,0.3499412825557743,0.29394135797547716,0.1878400744339575,0.6861814099387047,0.5947904775113834,0.38360577288408754
S076,MI,MI_R,1,0.18336120173680123,0.22784589767268923,0.1907691247997133,0.5450631939422428,0.7969973167254626,0.37312966899875205
S076,MI,REST,4,0.5690173907591598,0.28958450508075834,0.299537930059857,0.5328979831553078,0.46323227395828415,0.33034964711191045
S076,MI,MI_L,2,0.5086437418645681,0.37753345597331833,0.28360177380751866,0.8542394815230547,0.5380997161376565,0.32375140773945044
S076,MI,REST,5,0.33650787538744226,0.44402905741706267,0.30498192274219915,0.3519975793264262,0.3105541415867349,0.20663392769829447
S076,MI,MI_R,2,0.4010790343791449,0.15938096127522317,0.12319470933490473,0.8040771595060363,0.6005665331397695,0.4112242111776885
S076,MI,REST,6,0.47425946423851073,0.36299455447457796,0.25861722522364267,1.0108624428851634,1.0102075516601345,0.48720870142962147
S076,MI,MI_L,3,0.3472208863049331,0.3283189027021755,0.22684763344940037,0.3007070460571826,0.4150082117951385,0.2700144838321329
S076,MI,REST,7,0.35030419434090015,0.1369589942843094,0.18655841719501265,0.7733031357682212,0.6669532247826037,0.5110083747388113
S076,MI,MI_R,3,0.33635110473985236,0.3918955981917346,0.2997038646854002,0.7356036030309044,0.5745874830241158,0.37294058022517756
S076,MI,REST,8,0.5047998554209324,0.26824271830514035,0.35315066524207933,0.8389016335637204,0.8149738743918603,0.4326835969937966
S076,MI,MI_R,4,0.37272814342317434,0.15889823350235383,0.18465545922489485,0.8040623036903781,0.8282024233017232,0.4982323160517054
S076,MI,REST,9,0.3703911618118221,0.2560729421450201,0.21035168942951288,0.5301976788079308,0.46930873714112303,0.2764747411243348
S076,MI,MI_L,4,0.3290173918557304,0.3345104593323834,0.2916089463017099,0.5477802576375403,0.6563983171228881,0.34157621287382467
S076,MI,REST,10,0.8372523741807133,0.5283415632451722,0.6328131711082612,0.526994647671937,0.4081533214607043,0.3184372777581087
S076,MI,MI_L,5,0.285915071882947,0.19148343694917694,0.15742226299452217,0.9286082627493525,0.7105118942940155,0.48055353844864995
S076,MI,REST,11,0.5576501984128894,0.32309076020926797,0.23526444542719357,0.5111154597487629,0.47624554869328767,0.30731386408571576
S076,MI,MI_R,5,0.540789092643868,0.3003629281716838,0.33410620657669365,1.0746183316787208,0.7702449356693665,0.6005083540040912
S076,MI,REST,12,0.4605194277460404,0.20778551208961163,0.2862730435047283,0.8366358433916902,0.8599310810765769,0.6677190948090219
S076,MI,MI_L,6,0.43754194706846583,0.18811374338891018,0.15166911693004895,0.4780239347151264,0.4879547703719558,0.2878123467817212
S076,MI,REST,13,0.281586170626226,0.3012857919965532,0.2974047762912748,0.3330111692860599,0.34184570381841717,0.22016346357159722
S076,MI,MI_R,6,0.6961527901236174,0.30069249632110057,0.3504689322462737,0.9061978905916045,0.585262933535167,0.3916260024508861
S076,MI,REST,14,0.5148008699936274,0.19823859290938012,0.24877140579158705,1.0509530974585946,0.8753004787497758,0.7109282700373842
S076,MI,MI_L,7,0.2834862316189944,0.19942706503997032,0.23792411822547507,0.3718343310095979,0.2953933537324751,0.22682186804595358
S076,MI,REST,0,0.22477895457353053,0.24453857817724772,0.12987038591151456,0.4704878306016984,0.2704133962076269,0.17951689979553467
S076,MI,MI_L,0,0.1559376306329519,0.1407917195788873,0.08421477781507095,0.6735735065103405,0.3827829326858696,0.22999709173293445
S076,MI,REST,1,0.2876924046410477,0.25842655637816997,0.1672200658288636,0.20611828663311377,0.22968377427425632,0.13585889078476213
S076,MI,MI_R,0,0.26313552716765654,0.29122240452914083,0.16688145009661015,0.5363273576092202,0.45300412899448084,0.2317604968924823
S076,MI,REST,2,0.3250750105473429,0.23601756773198124,0.13473726709027556,1.135270204388135,0.9507249447817497,0.4623581440835834
S076,MI,MI_R,1,0.29520426954681844,0.438004663394282,0.23358364817475508,0.4583288333460496,0.45753919796150483,0.3073676157939949
S076,MI,REST,3,0.399093131455303,0.4535815895712586,0.5318733964157839,0.2978914597236771,0.2642382204159031,0.20305554428004408
S076,MI,MI_L,1,0.25506754641136986,0.19811497230215924,0.1417399865714193,0.37993607178437416,0.3823249726164332,0.190064865431237
S076,MI,REST,4,0.464362052227,0.4384325116432311,0.4852345327401331,0.18890786055936734,0.12366567461981158,0.0908244158463665
S076,MI,MI_R,2,0.6143511889753439,0.2096771745095526,0.20172226932545975,1.3606514567260735,0.829269917059975,0.506794853663936
S076,MI,REST,5,0.31630908462056273,0.4270624723866855,0.16981454888640113,0.9535892171535938,1.0163371711638651,0.462515834858253
S076,MI,MI_L,2,0.23461695725858978,0.12225784141045457,0.11582522275915921,0.5144547184684644,0.42978232262239946,0.2131944216337787
S076,MI,REST,6,0.2995669935526165,0.3206974965065378,0.239638142998713,0.19170435510834527,0.15535871881231592,0.10088246160066963
S076,MI,MI_R,3,0.4980390882345405,0.4323406303706473,0.22553454010725496,0.964082799699313,0.7015247798287659,0.512630456370978
S076,MI,REST,7,1.0465026625805574,1.0379553700696253,0.75521881504049,0.3386103508931405,0.26167915533070135,0.17601821183518698
S076,MI,MI_L,3,0.34374647023615834,0.40927986726410215,0.32052474044611695,0.490636306160081,0.4570157874286596,0.2554567201469618
S076,MI,REST,8,0.29619933994547487,0.3657658237992092,0.3108986725864866,0.3631616862424244,0.3131021507127122,0.20052590777810378
S076,MI,MI_L,4,0.5114805306012948,0.5497485074315903,0.41364343383496577,0.8664426863177884,1.0018671767860599,0.5034742940079818
S076,MI,REST,9,0.21035221337108584,0.2743867289263528,0.21386919842095162,0.3016172741737701,0.1976539195884319,0.11836023210022731
S076,MI,MI_R,4,0.3614966935951896,0.3788983224834381,0.23913037891893169,0.40060026518470443,0.3256606906769273,0.19517237405102236
S076,MI,REST,10,0.42506854775731945,0.22657349519234224,0.28578486825768973,0.23060287223781314,0.14993636786403503,0.12192078148557015
S076,MI,MI_L,5,0.7988233545678112,0.2604313904281261,0.29242178652811407,1.1635284782584354,0.7818552125591205,0.5585759632456015
S076,MI,REST,11,0.5386104990476916,0.36558729745184637,0.2756164952200095,0.43091152570776975,0.2859841393536428,0.18666706215886245
S076,MI,MI_R,5,0.40472039456057035,0.49599326413224887,0.3724121848027993,0.6841021825477857,0.42949715143644424,0.350350506967081
S076,MI,REST,12,0.3529132238451781,0.3243676346127641,0.1508904336695413,0.7269262111515546,0.5709798065211563,0.3762853647953556
S076,MI,MI_L,6,0.2718042067048297,0.10468115548558918,0.1626177685766575,0.15492590030835798,0.14224544300597783,0.09268103241855505
S076,MI,REST,13,0.3312321808870292,0.25959184227721294,0.14503242464677404,0.7645240164632249,0.8920023831343526,0.45643838527773906
S076,MI,MI_R,6,0.4272422540325659,0.4779297777331178,0.2969927435290124,0.5201387110247603,0.5582918307279073,0.31029870077890165
S076,MI,REST,14,0.4599793845286204,0.36165389080072113,0.21072384803192137,0.4266866330161374,0.24576900947479127,0.1876809169872977
S076,MI,MI_L,7,0.43176904249056813,0.29259393769927816,0.21411874345191698,0.5277620453540631,0.5896993233771923,0.40252457994149904
S076,MI,REST,0,0.5520670760083706,0.26786922082378845,0.27488213807552775,0.7494012134142757,0.6645193513220635,0.2682309780395138
S076,MI,MI_L,0,0.34412747431096785,0.1853257348286752,0.14285612273565618,0.5766216982101077,0.4349690597696802,0.2009439291876851
S076,MI,REST,1,0.3338211193346947,0.2831078136645873,0.13002163163737984,0.41553884716429457,0.5550714389579662,0.19441242523371002
S076,MI,MI_R,0,0.3742878596610196,0.26145044542066503,0.22060470685197506,0.6565699329396503,0.7058946325251434,0.2580201207450481
S076,MI,REST,2,0.8829293953224048,0.678756170115304,0.3074893408810128,1.189222551142883,1.1289488972467345,0.43521092922122884
S076,MI,MI_R,1,0.3781582850791312,0.3093784358509913,0.259479331744334,0.5495094003822196,0.6661837505122736,0.2809041676349106
S076,MI,REST,3,0.6436887311971804,0.754201010585909,0.7728058924681211,0.33354013428903173,0.3435077638136335,0.17713385876451387
S076,MI,MI_L,1,0.6557998186986598,0.204483247798685,0.1763229716941812,1.4690074602557888,0.509372562803203,0.42365798624112305
S076,MI,REST,4,0.6838134087914844,0.6032541539531571,0.5034321799395949,0.31451118944348716,0.36069455108351217,0.20838120082610187
S076,MI,MI_R,2,0.3026264347983364,0.13291064167314626,0.21666241273766787,0.18576766710212914,0.38156731373250075,0.15615361619130116
S076,MI,REST,5,0.43130867071076584,0.3690893625165316,0.16354688726280134,1.0260162946388751,0.7287885644536821,0.4236224096141043
S076,MI,MI_L,2,0.20905183373367167,0.47000669589770533,0.16036390525908215,0.9546273895690885,0.8402815750841031,0.565797127015903
S076,MI,REST,6,0.5043508808578349,0.362099493598674,0.35619931128582843,0.3019457717602921,0.3497604698132382,0.16974081714408493
S076,MI,MI_L,3,0.42497770273956126,0.2819304844140887,0.18961670600334274,1.099741603934787,0.9293964729282774,0.3981193675764514
S076,MI,REST,7,0.8290667783088733,0.6322207344681081,0.3893901316147466,0.2540342718097396,0.33789444124262596,0.18096045263987534
S076,MI,MI_R,3,0.36618167365624416,0.2544148577198512,0.19415675360966697,0.2579805167028078,0.3108149341209095,0.15778074114134996
S076,MI,REST,8,0.6733598972228907,0.32902577879891304,0.24439535757777742,0.9548317969971473,0.884326337186904,0.3742744964925174
S076,MI,MI_L,4,0.4249026046644098,0.23512884655089245,0.1333927860684772,0.8100514339758593,0.7007546661704097,0.29115697297786636
S076,MI,REST,9,0.609375765142245,0.8166064076882595,0.4449729481988615,0.2548391976684363,0.2995165523566203,0.14982313910861964
S076,MI,MI_R,4,0.3451023895305042,0.4333364156171864,0.24558016562587742,1.0826183463754364,0.86699006972058,0.5208868801356417
S076,MI,REST,10,0.3329903362719582,0.4131556380356075,0.22558324539106567,0.373463031005525,0.3837679394425533,0.23597031054835002
S076,MI,MI_R,5,0.17428272635842235,0.21624040184864168,0.10170946627085968,0.19808583215760214,0.23544315685710657,0.11490758670591329
S076,MI,REST,11,0.1999824761782705,0.18096481297703937,0.10246801705750129,0.2078252185748319,0.2878236290705312,0.11306785048535868
S076,MI,MI_L,5,0.7545553938525682,0.3399993804107069,0.1919585861927414,1.1156496848177155,0.8144928984814505,0.4756504914338344
S076,MI,REST,12,0.4473225942541079,0.3030250541593856,0.18684459932243758,0.6618048483746601,0.6237953142930354,0.33111676279150143
S076,MI,MI_R,6,0.3835247482855527,0.33336402008589194,0.26344418427698846,0.3331730836478564,0.27730898049919755,0.1605032232252958
S076,MI,REST,13,0.3246593246102136,0.3194396322619227,0.2321169636097702,0.19392991291170852,0.22364536522069597,0.11321092525111696
S076,MI,MI_L,6,0.4377384070491691,0.40063920813571546,0.2945370913256974,0.9210523096589635,1.0564840789528094,0.3540415692415841
S076,MI,REST,14,0.4173315595468551,0.5472737612501015,0.3452053754823203,0.26683257516197517,0.3915273581200972,0.1655068924448848
S076,MI,MI_R,7,0.1920255418765895,0.22923872952850144,0.12283920608198165,0.32942397767627013,0.4231591012957935,0.20817592232544596
S077,MM,REST,0,8.978129700687973,12.889735911506833,8.500076400272008,4.275398486436393,8.021823104444403,4.224280693428444
S077,MM,MM_R,0,7.5430873564498135,7.659324897666686,9.02241378366074,2.2958649793339037,1.955497224176673,1.766454035603153
S077,MM,REST,1,4.8973441413559575,5.60654821614107,9.874792639987161,3.8398205402969094,3.5511611470243696,3.5382827617883086
S077,MM,MM_L,0,4.55832018892509,4.752374558098277,5.086239412042939,2.360175908436123,2.634887232882477,2.409428920039587
S077,MM,REST,2,4.509151928680436,9.527718454636313,7.433624380925904,3.3736860284469463,2.550266148523005,2.753406652351355
S077,MM,MM_L,1,6.3645089991631965,4.826355281767819,6.4062909998178235,2.2739528404063774,1.7690416358243162,2.1264283305223683
S077,MM,REST,3,11.305395696769178,16.026130409971664,9.449059734065035,3.57243228170016,6.182648072920728,3.896371212246478
S077,MM,MM_R,1,4.581176090966066,4.958818413359252,9.89274039652505,2.096519238961519,2.316788537962758,2.2015536189757596
S077,MM,REST,4,25.284390481459926,20.866838232826115,8.720982784829058,7.105830593087847,4.593817401526784,5.226559122033811
S077,MM,MM_R,2,8.014286260847449,6.658608753729966,8.937256615124138,2.3582321709576095,2.0651599274812016,1.8226452276873293
S077,MM,REST,5,5.758072352294204,5.56457214070055,6.436906184330645,3.1321056451952423,3.9941831230957754,2.9694494352490524
S077,MM,MM_L,2,7.761108639154743,5.926500913017041,5.842997338488301,2.882602364208355,2.4663473979838675,1.9812614569333655
S077,MM,REST,6,4.297621976453872,11.316884405634458,6.346507463428143,2.969323980838449,4.0658989027353885,3.537021007121122
S077,MM,MM_L,3,8.306615820114255,5.831369661682868,4.591142075429739,2.899457182903202,3.108012540062894,3.114104998128552
S077,MM,REST,7,20.087749839727387,25.58923713322168,20.326991746645895,5.854508239392528,11.008712389928712,3.944666050895568
S077,MM,MM_R,3,6.933486242369782,6.144031358998706,8.652903249478612,1.7585212243000174,2.2353295637753123,1.9429824365520505
S077,MM,REST,8,5.50713627977292,5.277068269823738,4.982245715412004,4.555772245210844,4.0692412559089615,3.218124142479527
S077,MM,MM_L,4,5.044631663570339,5.720947167764599,5.3988481483453965,2.33868587077975,2.0881726523121418,1.8798482750370165
S077,MM,REST,9,11.170720948278442,8.940666830757017,6.982617402355219,3.464888442938722,5.015954514263752,3.6514245893300648
S077,MM,MM_R,4,3.713275948241342,5.825888505321409,6.192849943158659,2.8591517757403735,2.374928351788989,2.28617052063221
S077,MM,REST,10,9.78150890796051,6.7377431296836985,8.169492927920773,4.765864146042802,3.9301001084050036,4.69473948401393
S077,MM,MM_R,5,6.04379912803036,3.731632456654785,6.492093822706738,2.4426666918921542,1.9456419708055213,1.6138078812915746
S077,MM,REST,11,19.090755919593953,7.587712109353719,10.248467441610943,7.104625640251416,4.463883447911785,3.805860907085387
S077,MM,MM_L,5,3.681660466166977,5.909718691091002,14.46914061016172,2.046177614019082,2.6617786451649903,2.71388842835898
S077,MM,REST,12,8.272527882558306,7.23071462111928,7.629728062278591,4.519515222499918,5.448633481830085,4.3915772278084715
S077,MM,MM_R,6,7.544408937330297,5.205619920471435,8.903352004734778,2.393085373414169,2.183642581654556,2.2874011722339214
S077,MM,REST,13,17.585567457248413,12.075278651609047,11.444627921084333,7.554373148166907,4.05819657991439,3.3811563763341965
S077,MM,MM_L,6,7.645410206508244,5.860851103413032,12.043516125262444,2.5058234745448615,3.049778967332853,1.9649657780944305
S077,MM,REST,14,10.14474505033192,15.136662170771038,10.696670163187079,3.1674160925387516,8.594326831605299,5.796441713659223
S077,MM,MM_R,7,4.203016012826624,8.054402606432495,5.8845161197602955,1.8760306525337487,3.2655445154195304,2.4687416646611418
S077,MM,REST,0,5.581205369887879,4.8912037136930016,6.2218201945783935,3.084523813074708,2.8958464989091537,1.9349213173465334
S077,MM,MM_L,0,3.553954480716447,7.383326295531493,8.042224086770103,1.6193463060399917,2.5674325540240175,1.7592359624583802
S077,MM,REST,1,11.613348274464187,18.819069758807714,8.48025412707603,2.932771623863055,5.213248430049054,2.6696226158818424
S077,MM,MM_R,0,7.969350212328482,5.048161325870526,8.081907053039552,2.264182807961364,1.9794606593206503,2.183321058100449
S077,MM,REST,2,13.678160281025349,12.741796594766729,8.585513459412665,4.407105927678976,4.28949615461037,2.709282826952108
S077,MM,MM_L,1,4.4614679859400725,5.638093322740627,6.04933364826268,2.3304040962629493,2.487453498270984,2.651887752730969
S077,MM,REST,3,10.094573881275844,16.32550760461439,9.660746361591674,5.093605163498036,8.123133657159162,5.203723784110261
S077,MM,MM_R,1,6.439141092603203,5.233228172453981,6.54008162606649,3.2689832461815915,3.3561706384680847,3.1736275651487382
S077,MM,REST,4,7.138598592419285,6.704072621600032,10.668435422506981,4.700001224529875,4.831111665077905,3.895847784704976
S077,MM,MM_R,2,6.986068677180522,7.177402863622281,11.815352989915155,2.2508911626357504,2.2726389025966283,1.996694284668722
S077,MM,REST,5,22.96065998217053,15.491197754635591,9.183213149615073,5.322704971034674,7.157774061034805,5.258435124778671
S077,MM,MM_L,2,5.333592732640289,2.8424946766200194,4.913631581442882,1.7940555953392807,1.5871814696991307,2.1959130041954062
S077,MM,REST,6,7.651444935262334,30.685422108233983,9.064711644097843,4.243362417757659,9.036641277596985,4.918078506354131
S077,MM,MM_R,3,5.2403727480339555,5.807399952702519,5.872372692405419,2.059795768242536,2.7307629621412404,2.418191313131095
S077,MM,REST,7,10.639735495623986,19.355659269693117,14.982067021907698,5.154507736116973,5.311391606642195,4.548460006881946
S077,MM,MM_L,3,5.339885505424613,5.311246786911959,7.139906997674741,2.355733060581217,1.832576423473576,2.317616910766931
S077,MM,REST,8,19.516320230361003,23.77959391566691,15.706896863541763,4.71959388401792,8.963104868668497,6.133541243407734
S077,MM,MM_R,4,5.396463069400973,10.33600349853136,7.966532843625993,3.1234216808710813,2.6321587546713627,3.691719506024401
S077,MM,REST,9,33.04050671562455,9.802130936173748,15.559978114288091,4.692855721614306,3.8194632884897786,4.32596784796643
S077,MM,MM_L,4,5.470026560494387,3.3809136966368607,9.239570766777728,3.28243911231259,2.7483736299413217,3.209050498962219
S077,MM,REST,10,13.585425617391456,22.32817459800995,14.940962511497796,4.093967664927083,5.350181708986867,6.3198215388628265
S077,MM,MM_L,5,6.716466051409504,4.651015765096769,4.732034007787254,3.5202998360695785,3.137120166948829,2.8314203252894132
S077,MM,REST,11,4.54825647900462,13.626082751451365,7.696587555729833,4.619672980605821,7.838193757095948,5.058316404103318
S077,MM,MM_R,5,3.658386239998693,7.175825236214222,5.294616577190038,2.7975473863932883,2.5702636464423767,2.4335549238296386
S077,MM,REST,12,12.48825220574438,17.350842870487902,10.728527426367213,5.902544571907663,9.998719414713756,4.203843333615265
S077,MM,MM_L,6,7.527236864796136,5.726234325817177,4.702209575713395,2.5083816849141245,2.660540952170442,2.515722080689393
S077,MM,REST,13,17.751142735074563,25.28065457083865,34.05662825773634,4.8820640150826575,4.586519167233216,4.875999547125212
